Date,MSFT,F,CRAY,GOOG,HPQ,YHOO,HOG,VZ,AAPL,IBM,T,CSCO,BAC,INTC,AMD,SNE,NVDA,AMZN,MS,BK
11/3/2014,47.439999,13.99,34.119999,553.699829,16.285194,46.34,65.279999,50.389999,109.400002,164.360001,34.84,24.58,17.27,34.310001,2.87,20.16,19.870001,305.720001,34.709999,38.470001
11/4/2014,47.57,13.95,34.27,552.592834,16.30336,47.080002,64.110001,50.330002,108.599998,162.649994,34.790001,24.879999,17.209999,34.540001,2.83,20.01,20.129999,302.809998,34.66,38.700001
11/5/2014,47.860001,13.94,33.889999,544.425293,16.430517,47.459999,64.360001,50.34,108.860001,161.820007,34.919998,25.15,17.34,33.759998,2.8,20.18,20.129999,296.519989,34.900002,38.669998
11/6/2014,48.700001,14.19,34.150002,540.555908,16.416893,47.93,65.709999,50.279999,108.699997,161.460007,34.720001,25.26,17.360001,33.82,2.76,19.700001,20.219999,296.640015,35.310001,38.77
11/7/2014,48.68,14.17,33.919998,539.528748,16.521345,48.549999,66.040001,50.860001,109.010002,162.070007,34.91,25.33,17.360001,33.580002,2.78,19.620001,19.790001,299.859985,35.66,38.91
11/10/2014,48.889999,14,34.599998,545.990967,16.757494,49.41,66.480003,50.720001,108.830002,163.490005,35.119999,25.15,17.370001,33.259998,2.76,20.5,20.02,305.109985,35.880001,39.5
11/11/2014,48.869999,14.37,34.470001,548.783325,16.693914,49.049999,66.730003,50.610001,109.699997,163.300003,35.099998,25.15,17.32,33.310001,2.73,20.709999,19.780001,312.01001,35.790001,39.450001
11/12/2014,48.779999,14.58,34.450001,545.811462,16.580381,50.599998,67.110001,50.82,111.25,161.919998,35.400002,25.110001,17.290001,33.380001,2.71,20.629999,19.65,311.51001,35.970001,39.740002
11/13/2014,49.610001,14.93,34.060001,543.88678,16.512262,50.5,67.650002,51.200001,112.82,162.789993,35.610001,25.68,17.219999,33.68,2.66,20.41,19.549999,316.480011,35.84,39.59
11/14/2014,49.580002,15.14,34.41,542.909424,16.766577,51.75,68.400002,51.5,114.18,164.160004,35.900002,26.32,17.139999,33.950001,2.61,20.639999,19.790001,327.820007,35.689999,39.669998
11/17/2014,49.459999,15.54,34.009998,535.041016,16.989101,52.369999,68.639999,51.400002,113.989998,164.160004,35.849998,26.469999,17.09,34.240002,2.67,20.26,19.700001,323.049988,35.599998,39.73
11/18/2014,48.740002,15.5,33.799999,533.565125,17.029972,51.75,68.809998,51.220001,115.470001,161.889999,35.720001,26.6,17.139999,34.709999,2.65,21.26,20.17,324.929993,35.470001,39.689999
11/19/2014,48.220001,15.44,32.459999,535.519714,16.884651,50.580002,69.199997,50.490002,114.669998,161.429993,35.369999,26.59,17.059999,34.349998,2.63,20.809999,20.01,326.540009,35.48,39.790001
11/20/2014,48.700001,15.46,32.84,533.365662,16.771116,51.25,69.360001,50.189999,116.309998,160.639999,35.279999,26.809999,17,35.950001,2.69,20.48,20.34,330.540009,35.389999,39.959999
11/21/2014,47.98,15.43,32.490002,536.02832,16.92098,51.040001,68.660004,50.209999,116.470001,160.919998,35.279999,26.879999,17.120001,35.59,2.77,21.24,20.450001,332.630005,35.529999,40.09
11/24/2014,47.59,15.67,33.82,537.793518,17.029972,51.830002,69.290001,49.5,118.629997,162.149994,34.700001,27.030001,17.18,36.25,2.83,21.629999,20.58,335.640015,35.619999,40.040001
11/25/2014,47.470001,15.68,33.790001,539.598511,17.08901,51.720001,69.099998,49.34,117.599998,161.759995,34.82,27.280001,17.1,36.32,2.83,21.93,20.57,335.040009,35.299999,40.099998
11/26/2014,47.75,15.61,34.02,538.890503,17.783833,51.93,68.290001,50.040001,119,161.949997,35.130001,27.43,17.110001,36.900002,2.84,21.690001,20.92,333.570007,35.119999,40.209999
11/28/2014,47.810001,15.73,33.580002,540.346497,17.73842,51.740002,69.68,50.59,118.93,162.169998,35.380001,27.639999,17.040001,37.25,2.79,21.99,20.969999,338.640015,35.18,40.029999
12/1/2014,48.619999,15.77,32.59,532.33844,17.511353,50.099998,68.739998,50.029999,115.07,161.539993,35.060001,27.59,16.790001,37.169998,2.67,22.15,20.58,326,35.099998,39.580002
12/2/2014,48.459999,15.9,33.049999,532.288574,17.688465,50.669998,68.779999,49.110001,114.629997,162.669998,34.290001,27.82,17.15,37.599998,2.68,21.959999,20.610001,326.309998,35.77,40.279999
12/3/2014,48.080002,16.01,34.060001,529.865234,17.733879,50.279999,69.139999,48.790001,115.93,164.520004,34,27.950001,17.290001,37.43,2.74,21.950001,21.139999,316.5,36.52,40.400002
12/4/2014,48.84,15.81,34.360001,535.838867,17.742962,50.41,69.690002,48.779999,115.489998,164.050003,33.91,27.77,17.209999,37.459999,2.69,22.120001,20.950001,316.929993,36.790001,40.380001
12/5/2014,48.419998,15.7,35.110001,523.821838,17.960945,50.990002,70.150002,48.610001,115,163.270004,33.939999,27.5,17.68,37.669998,2.66,22.16,21.07,312.630005,37.240002,41.110001
12/8/2014,47.700001,15.43,32.880001,525.537109,17.46594,49.619999,69.089996,48.900002,112.400002,161.860001,33.880001,27.23,17.66,37.200001,2.58,21.15,20.799999,306.640015,38,41.240002
12/9/2014,47.59,15.43,33.439999,531.909668,17.347866,50.509998,68.959999,46.919998,114.120003,162.990005,32.889999,27.42,17.559999,36.889999,2.59,20.700001,20.73,312.5,38.099998,41.240002
12/10/2014,46.900002,15.16,32.48,524.619629,16.966394,49.209999,67.57,46.18,111.949997,160.509995,32.490002,26.870001,17.379999,36.419998,2.48,20.790001,20.27,305.839996,37.389999,40.779999
12/11/2014,47.169998,15.28,34.299999,526.893433,17.470482,49.939999,67.389999,46.360001,111.620003,161.070007,32.709999,26.99,17.469999,36.700001,2.49,20.74,20.26,307.359985,37.400002,40.540001
12/12/2014,46.950001,14.99,33.939999,517.239929,17.26158,50.240002,66.419998,45.580002,109.730003,155.380005,32.16,26.860001,17.129999,36.23,2.52,20.33,19.629999,307.320007,36.25,39.919998
12/15/2014,46.669998,14.28,32.25,512.39325,17.079927,49.82,66.349998,45.419998,108.230003,153.059998,32.25,26.68,16.85,35.919998,2.47,19.719999,19.57,306.070007,35.93,39.720001
12/16/2014,45.16,14.09,31.700001,494.03363,16.948229,48.849998,62.700001,45.529999,106.75,151.410004,32.139999,26.59,16.719999,35.560001,2.5,19.719999,19.35,295.059998,35.52,39.619999
12/17/2014,45.740002,14.45,32.799999,503.507629,17.552225,50.119999,62.98,46.439999,109.410004,151.929993,32.669998,26.809999,17.26,36.240002,2.55,20.389999,20.139999,298.880005,36.73,40.349998
12/18/2014,47.52,14.81,34.669998,509.700623,18.083561,50.91,64.43,47.049999,112.650002,157.679993,33.509998,27.65,17.530001,37.02,2.55,21.139999,20.219999,297.730011,38.099998,41.110001
12/19/2014,47.66,15.03,35.16,514.936218,18.11989,50.880001,64.790001,47.02,111.779999,158.509995,33.540001,27.77,17.620001,36.369999,2.57,20.58,20.42,299.899994,38.509998,40.849998
12/22/2014,47.98,15.22,34.43,523.432922,18.074478,51.150002,65.309998,47.509998,112.940002,161.440002,33.849998,28.219999,17.709999,37.209999,2.66,20.780001,20.780001,306.540009,38.57,40.950001
12/23/2014,48.450001,15.33,35.07,529.137268,18.328793,50.02,65.599998,47.669998,112.540001,162.240005,34.029999,28.25,17.93,37.43,2.67,20.860001,20.65,306.290009,38.950001,41.529999
12/24/2014,48.139999,15.3,34.849998,527.322266,18.410536,50.650002,65.559998,47.669998,112.010002,161.820007,33.959999,28.299999,17.98,37.439999,2.65,21.32,20.57,303.029999,38.810001,41.290001
12/26/2014,47.880001,15.45,35.119999,532.56781,18.483196,50.860001,65.779999,47.860001,113.989998,162.339996,34.169998,28.35,17.98,37.549999,2.65,21.27,20.59,309.089996,38.720001,41.290001
12/29/2014,47.450001,15.52,34.900002,528.877991,18.487738,50.529999,66.360001,47.549999,113.910004,160.509995,34.110001,28.459999,18.110001,37.18,2.66,21.17,20.559999,312.040009,38.959999,41.279999
12/30/2014,47.02,15.5,34.700001,528.967712,18.492279,51.220001,66.330002,47.330002,112.519997,160.050003,34.080002,28.360001,18.129999,36.759998,2.63,20.58,20.370001,310.299988,39,41.029999
12/31/2014,46.450001,15.5,34.48,524.95874,18.224342,50.509998,65.910004,46.779999,110.379997,160.440002,33.59,27.82,17.889999,36.290001,2.67,20.469999,20.049999,310.350006,38.799999,40.57
1/2/2015,46.759998,15.36,33.23,523.373108,18.274296,50.169998,65.790001,46.959999,109.330002,162.059998,33.869999,27.610001,17.9,36.360001,2.67,20.559999,20.129999,308.519989,38.709999,40.459999
1/5/2015,46.330002,14.76,32.549999,512.463013,17.970028,49.130001,64.5,46.57,106.25,159.509995,33.549999,27.059999,17.379999,35.950001,2.66,20.26,19.790001,302.190002,37.5,39.419998
1/6/2015,45.650002,14.62,32.639999,500.585632,17.833788,49.209999,63.73,47.040001,106.260002,156.070007,33.599998,27.049999,16.860001,35.279999,2.63,20.25,19.190001,295.290009,36.419998,38.279999
1/7/2015,46.23,15.04,34.07,499.727997,18.042688,48.59,64.779999,46.189999,107.75,155.050003,33.169998,27.299999,16.940001,36.02,2.58,21.530001,19.139999,298.420013,36.939999,39.07
1/8/2015,47.59,15.42,34.959999,501.30368,18.474115,50.23,66.129997,47.18,111.889999,158.419998,33.5,27.51,17.290001,36.689999,2.61,21.559999,19.860001,300.459991,37.490002,39.610001
1/9/2015,47.189999,15.21,33.290001,494.811493,18.469574,49.720001,64.800003,46.759998,112.010002,159.110001,33.400002,27.790001,16.98,36.759998,2.63,21.34,19.940001,296.929993,36.880001,39.029999
1/12/2015,46.599998,15.22,33.02,491.201416,18.128973,48.799999,64.660004,47.080002,109.25,156.440002,33.490002,28.049999,16.68,36.599998,2.63,21.360001,19.690001,291.410004,36.369999,38.470001
1/13/2015,46.360001,15.21,33.299999,494.821472,18.07902,48.299999,64.190002,47.18,110.220001,156.809998,33.490002,28.1,16.450001,36.5,2.66,21.18,19.66,294.73999,36.029999,38.400002
1/14/2015,45.959999,15.11,32.91,499.498627,17.920073,47.509998,63.490002,46.970001,109.800003,155.800003,33.330002,27.92,16.040001,36.349998,2.63,20.700001,19.74,293.269989,35.209999,37.43
1/15/2015,45.48,14.86,32.549999,500.416107,17.343325,46.23,62.639999,47.099998,106.82,154.570007,33.259998,27.41,15.2,36.189999,2.52,20.93,19.6,286.950012,34.580002,37.25
1/16/2015,46.240002,15.02,33.52,506.688873,17.411444,46.470001,63.200001,47.990002,105.989998,157.139999,33.799999,27.68,15.38,36.450001,2.39,20.67,19.959999,290.73999,34.889999,37.459999
1/20/2015,46.389999,15.01,34.59,505.512115,17.538601,47.630001,63.360001,48.18,108.720001,156.949997,33.950001,28.07,15.26,36.09,2.24,20.82,20.02,289.440002,34.75,37.240002
1/21/2015,45.919998,14.97,32.619999,516.621643,17.515894,48.18,64.010002,48.25,109.550003,152.089996,34,27.84,15.41,36.48,2.45,21.91,20.299999,297.25,34.73,37.549999
1/22/2015,47.130001,15.03,32.970001,532.926819,18.192553,48.889999,65.620003,47.799999,112.400002,155.389999,33.790001,28.5,16.09,36.91,2.47,22.17,20.65,310.320007,35.529999,38.720001
1/23/2015,47.18,14.91,33.419998,538.471619,18.201635,48.950001,65,47.150002,112.980003,155.869995,33.369999,28.209999,15.73,36.450001,2.45,22.6,20.709999,312.390015,35.150002,36.900002
1/26/2015,47.009998,15.08,33.41,533.744629,17.63851,49.439999,64.849998,46.959999,113.099998,156.360001,33.18,27.969999,15.85,35.810001,2.61,23.370001,20.620001,309.660004,35.110001,37.419998
1/27/2015,42.66,14.85,33.119999,517.210022,16.966394,47.990002,62.490002,46.349998,109.139999,153.669998,32.810001,26.9,15.63,34.189999,2.7,23.059999,19.629999,306.75,34.66,36.740002
1/28/2015,41.189999,14.46,32.959999,508.603638,16.875568,46.459999,62.290001,46.049999,115.309998,151.550003,32.68,26.809999,15.2,33.779999,2.63,23.459999,19.309999,303.910004,33.77,35.66
1/29/2015,42.009998,14.85,33.099998,509.26181,17.138964,43.73,64.599998,46.110001,118.900002,155.479996,32.959999,27.219999,15.43,34.209999,2.61,23.57,19.780001,311.779999,34.369999,36.439999
1/30/2015,40.400002,14.71,32.490002,533.056519,16.40781,43.990002,61.700001,45.709999,117.160004,153.309998,32.919998,26.370001,15.15,33.040001,2.57,23.290001,19.200001,354.529999,33.810001,36
2/2/2015,41.279999,15.27,32.599998,527.03302,16.562216,44.689999,61.68,46.98,118.629997,154.660004,33.560001,26.83,15.46,33.650002,2.67,23.33,19.620001,364.470001,34.419998,36.669998
2/3/2015,41.599998,15.65,32.959999,527.790955,17.152588,44.700001,63.490002,47.830002,118.650002,158.470001,34.34,27.120001,15.89,33.700001,2.76,23.389999,20.110001,363.549988,35.040001,37.400002
2/4/2015,41.84,15.87,32.799999,521.328674,17.211626,44.049999,62.759998,47.799999,119.559998,156.960007,34.41,26.690001,15.79,33.599998,2.85,25.940001,20.16,364.75,34.77,37.169998
2/5/2015,42.450001,15.85,33.540001,526.135498,17.234333,43.549999,63.139999,47.860001,119.940002,157.910004,34.540001,27.26,15.97,33.939999,3.31,26.82,20.49,373.890015,34.93,37.73
2/6/2015,42.41,15.86,33.369999,529.546143,17.234333,42.939999,64.209999,49.330002,118.93,156.720001,34.869999,27.24,16.49,33.299999,3.03,26.57,20.4,374.279999,35.790001,38.470001
2/9/2015,42.360001,15.92,33.07,526.384827,17.093552,42.57,63.790001,49.09,119.720001,155.75,34.639999,27.120001,16.35,32.93,3.04,25.690001,20.379999,370.559998,35.630001,38.48
2/10/2015,42.599998,16.09,33.43,535.469849,17.207085,43.07,63.810001,49.509998,122.019997,158.559998,34.849998,27.49,16.42,33.700001,3.04,26.059999,20.950001,373,36.16,39.080002
2/11/2015,42.380001,16.25,33.169998,534.502502,17.338783,42.959999,62.759998,49.810001,124.879997,158.199997,34.389999,26.93,16.360001,33.549999,3.07,26.1,20.809999,375.140015,36.369999,39.130001
2/12/2015,43.09,16.360001,32.41,541.443481,17.425068,43.93,63.080002,49.52,126.459999,158.520004,34.610001,29.459999,16.67,34.130001,3.12,27.110001,22.299999,377.170013,36.900002,39.41
2/13/2015,43.869999,16.299999,32.650002,547.506836,17.511353,44.419998,63.900002,49.310001,127.080002,160.399994,34.66,29.43,16.610001,34.360001,3.15,27.299999,22.309999,381.829987,36.779999,39.200001
2/17/2015,43.580002,16.110001,33.59,541.353699,17.49773,43.529999,64.32,49.18,127.830002,160.960007,34.709999,29.309999,16.629999,34.740002,3.11,26.6,22.379999,375.429993,36.919998,39.459999
2/18/2015,43.529999,16.209999,34.080002,538.22229,17.325159,43.650002,63.259998,48.939999,128.720001,162.190002,34.490002,29.49,16.299999,34.27,3.08,28.02,22.120001,373.369995,36.369999,38.990002
2/19/2015,43.5,16.43,34.060001,541.383606,17.429609,44.369999,63.369999,48.91,128.449997,163.889999,34.09,29.309999,16.209999,34.209999,3.06,27.370001,22.18,379,36.330002,39.119999
2/20/2015,43.860001,16.4,34.209999,537.474365,17.434151,44.110001,63.48,48.970001,129.5,163.649994,34.080002,29.610001,16.379999,34.41,3.06,27.26,22.34,383.660004,36.740002,39.439999
2/23/2015,44.150002,16.379999,32.02,530.453613,17.343325,43.529999,62.389999,48.77,133,162.910004,33.849998,29.629999,16.200001,33.759998,3.06,27.030001,22.16,380.140015,36.27,39.169998
2/24/2015,44.09,16.360001,31.790001,534.622192,17.479565,43.380001,62.279999,49.220001,132.169998,164.830002,34.049999,29.629999,16.379999,34.41,3.11,27.74,22.309999,378.589996,36.740002,39.779999
2/25/2015,43.990002,16.51,31.120001,542.38092,15.744778,44.43,63.360001,49.200001,128.789993,162.809998,34.209999,29.49,16.49,33.950001,3.1,27.690001,22.139999,385.369995,36.59,39.860001
2/26/2015,44.060001,16.379999,30.92,553.959106,15.44505,44.450001,63.84,49.369999,130.419998,160.869995,34.5,29.91,16.040001,33.650002,3.08,28.129999,22.200001,384.799988,36.060001,39.439999
2/27/2015,43.849998,16.34,29.870001,556.871094,15.82198,44.279999,63.57,49.450001,128.460007,161.940002,34.560001,29.51,15.81,33.25,3.11,28.32,22.059999,380.160004,35.790001,39.139999
3/2/2015,43.880001,16.57,30.27,569.775696,15.858311,44.110001,65.07,49.470001,129.089996,160.479996,34.639999,30.190001,16.01,34.060001,3.21,28.110001,22.6,385.660004,36.240002,39.650002
3/3/2015,43.279999,16.17,30.040001,572.069397,15.699365,42.619999,64.150002,49.549999,129.360001,161.029999,34.41,29.540001,16.040001,34.099998,3.14,27.83,22.18,384.609985,35.82,39.650002
3/4/2015,43.060001,16.030001,29.83,571.80011,15.526793,43.990002,62.84,49.07,128.539993,159.419998,34,29.33,15.84,34.119999,3.05,27.889999,22.43,382.720001,35.09,39.439999
3/5/2015,43.110001,16.110001,29.99,573.754761,15.440509,44.16,63,48.919998,126.410004,161.179993,34,29.299999,16,33.73,2.98,28.059999,22.860001,387.829987,35.52,39.189999
3/6/2015,42.360001,15.93,29.139999,566.130676,15.06812,43.439999,62.060001,48.290001,126.599998,158.5,33.48,28.93,16.219999,33.189999,2.92,27.51,22.549999,380.089996,35.529999,39.279999
3/9/2015,42.849998,16.030001,29.639999,567.29248,14.96367,42.98,62.880001,48.23,127.139999,160.770004,33.349998,29.360001,16.17,32.720001,2.93,27.27,22.610001,378.559998,35.669998,39.790001
3/10/2015,42.029999,15.72,27.92,553.490417,14.836513,42.68,62.209999,47.509998,124.510002,157.809998,32.779999,28.66,15.79,31.700001,2.92,26.57,23,369.51001,34.880001,39.189999
3/11/2015,41.98,15.75,28.280001,549.670898,14.809264,42.5,62.16,47.68,122.239998,156.800003,32.619999,28.26,16.110001,32.330002,2.84,26.84,22.879999,366.369995,34.950001,39.419998
3/12/2015,41.02,16.17,29.09,553.989014,14.859219,42.950001,60.849998,48.73,124.449997,157.979996,33.130001,28.24,16.09,30.799999,2.76,27.129999,22.67,374.23999,37.09,40.439999
3/13/2015,41.380001,16.200001,28.690001,545.821472,14.72752,42.869999,58.799999,48.84,123.589996,154.279999,32.759998,27.940001,16.09,30.93,2.75,26.559999,22.700001,370.579987,36.349998,40.939999
3/16/2015,41.560001,16.49,29.209999,552.99176,14.704814,43.509998,59.240002,49.27,124.949997,157.080002,33.060001,28.299999,16.129999,30.83,2.76,25.82,22.969999,373.350006,36.73,41.049999
3/17/2015,41.700001,16.389999,29.73,549.331787,14.72752,43.790001,59.75,48.950001,127.040001,156.960007,32.900002,28.15,16.09,30.59,2.77,26.75,23.25,371.920013,36.549999,41.139999
3/18/2015,42.5,16.459999,30.08,557.968079,15,44.669998,60.900002,49.540001,128.470001,159.809998,33.59,28.15,15.98,30.889999,2.75,28.110001,22.870001,375.140015,36.73,40.830002
3/19/2015,42.290001,16.34,30.129999,556.462219,14.913714,44.98,61.18,49.299999,127.5,159.809998,33.200001,28.26,15.61,30.74,2.74,27.85,23.219999,373.23999,36.110001,40.299999
3/20/2015,42.880001,16.48,30.799999,558.825745,15.113533,45.040001,61.939999,49.560001,125.900002,162.880005,33.23,28.440001,15.84,31.309999,2.8,27.91,23.469999,378.48999,36.5,40.57
3/23/2015,42.860001,16.57,30.35,557.279968,15.190736,44.720001,61.740002,49.639999,127.209999,164.630005,33.279999,28.41,15.72,31.200001,2.84,27.780001,22.709999,375.109985,36.310001,40.419998
3/24/2015,42.900002,16.559999,30.48,568.628845,15.127157,44.419998,60.919998,49.41,126.690002,163,33.07,28,15.61,30.790001,2.79,27.57,22.4,374.089996,36.240002,40.099998
3/25/2015,41.459999,16.18,29.4,557.255066,14.62307,44.200001,60.27,48.73,123.379997,159.199997,32.619999,27.459999,15.41,29.889999,2.63,26.690001,21.040001,370.959991,35.450001,39.52
3/26/2015,41.209999,16.01,29.530001,553.649963,14.536785,44.470001,59.98,48.419998,124.239998,160.589996,32.82,27.09,15.42,30.08,2.65,26.540001,20.969999,367.350006,35.619999,39.810001
3/27/2015,40.970001,15.98,28.77,546.838684,14.300635,45.099998,59.459999,48.560001,123.25,160.399994,32.75,27.129999,15.31,32,2.72,26.780001,21.379999,370.559998,35.830002,39.75
3/30/2015,40.959999,16.16,29.23,550.518555,14.336967,44.950001,60.75,49.119999,126.370003,162.669998,32.970001,27.65,15.52,31.459999,2.7,27.09,21.469999,374.589996,36.310001,40.290001
3/31/2015,40.66,16.139999,28.08,546.499573,14.150772,44.439999,60.740002,48.630001,124.43,160.5,32.650002,27.530001,15.39,31.27,2.68,26.780001,20.93,372.100006,35.689999,40.240002
4/1/2015,40.720001,15.91,28.32,541.074463,14.209809,44.130001,60.279999,48.919998,124.25,159.179993,32.889999,27.25,15.41,30.809999,2.69,27.26,21.01,370.26001,35.970001,40.209999
4/2/2015,40.290001,16.030001,28.98,534.063721,14.259764,44.150002,61.049999,49.470001,125.32,160.449997,33.130001,27.129999,15.54,30.809999,2.69,27.85,21.059999,372.25,36.060001,40.549999
4/6/2015,41.549999,16,29.82,535.295349,14.455041,43.669998,61.610001,49.630001,127.349998,162.039993,33.330002,27.219999,15.51,31.040001,2.7,29.35,21.67,377.040009,35.91,40.490002
4/7/2015,41.529999,15.9,29.82,535.549622,14.268847,43.610001,61.400002,49.27,126.010002,162.070007,33.16,27.389999,15.46,31.26,2.7,28.969999,21.860001,374.410004,35.939999,40.57
4/8/2015,41.419998,15.98,29.25,540.127075,14.31426,45.169998,62.330002,49.130001,125.599998,161.850006,32.650002,27.549999,15.61,31.309999,2.71,29.52,22.02,381.200012,36.259998,40.689999
4/9/2015,41.48,15.95,29.700001,539.299377,14.327884,45.630001,62.59,49.009998,126.559998,162.339996,32.689999,27.629999,15.71,31.24,2.72,29.9,22.530001,383.540009,36.639999,40.84
4/10/2015,41.720001,16.030001,29.700001,538.531433,14.582198,45.18,62.509998,49.220001,127.099998,162.860001,32.77,28.040001,15.72,31.93,2.76,30.559999,22.76,382.649994,36.240002,40.860001
4/13/2015,41.759998,15.87,29.799999,537.693787,14.850136,44.77,62.439999,49.040001,126.849998,162.380005,32.880001,27.98,15.8,31.73,2.78,30.370001,22.549999,382.359985,36.299999,40.950001
4/14/2015,41.650002,15.97,29.98,528.937805,14.768393,45.529999,62.169998,49.18,126.300003,162.300003,32.689999,27.809999,15.82,31.49,2.67,31.129999,22.360001,385.109985,36.84,41.060001
4/15/2015,42.259998,16.07,30.190001,531.07196,15.004541,45.73,61.700001,49.389999,126.779999,164.130005,32.889999,28.25,15.64,32.830002,2.7,31.75,22.629999,383.450012,37.389999,41.130001
4/16/2015,42.16,15.94,30.540001,532.33844,14.900091,45.779999,61.709999,49.27,126.169998,163.130005,32.75,28.6,15.79,32.869999,2.87,31.08,22.49,386.040009,37.360001,41.060001
4/17/2015,41.619999,15.76,29.51,522.615173,14.772934,44.450001,60.599998,48.900002,124.75,160.669998,32.509998,27.92,15.56,32.470001,2.58,30.01,22.200001,375.559998,36.75,40.5
4/20/2015,42.91,15.91,30.25,533.914124,15.17257,44.66,61.77,49.380001,127.599998,166.160004,32.830002,28.48,15.57,32.73,2.49,30.360001,22.09,389.51001,36.959999,40.779999
4/21/2015,42.639999,15.82,30.24,532.507996,15.081744,44.490002,55.720001,49.169998,126.910004,164.259995,32.66,28.690001,15.5,32.43,2.35,30.879999,22.059999,391.179993,36.75,41.040001
4/22/2015,42.990002,15.91,29.98,537.888245,15.217983,43.98,56.23,49.57,128.619995,165.360001,32.860001,28.620001,15.74,32.700001,2.28,32.349998,22.309999,389.799988,37.200001,42.43
4/23/2015,43.34,15.76,29.959999,545.502319,15.158946,43.700001,56.950001,50.049999,129.669998,170.240005,34.23,28.68,15.69,32.349998,2.33,30.719999,22.219999,389.98999,37.380001,42.580002
4/24/2015,47.869999,15.77,29.24,563.512878,15.10445,44.52,57.23,50.029999,130.279999,169.779999,34.009998,28.82,15.64,32.080002,2.3,31.34,22.030001,445.100006,37.360001,42.07
4/27/2015,48.029999,15.9,28.879999,555.369995,15.018166,44.360001,57.5,50.080002,132.649994,170.729996,34.09,28.889999,15.56,32.5,2.34,31.190001,22.200001,438.559998,37.049999,41.970001
4/28/2015,49.16,16.059999,28.9,553.679993,15.095367,44.34,56.93,50.549999,130.559998,173.919998,34.860001,29.32,15.65,33.02,2.31,31.01,22.309999,429.309998,37.040001,42.759998
4/29/2015,49.060001,16.02,28.51,549.080017,15.131699,43.279999,56.849998,50.470001,128.639999,174.399994,34.759998,29.049999,15.98,32.889999,2.28,30.700001,22.139999,429.369995,37.490002,42.860001
4/30/2015,48.639999,15.8,28.09,537.340027,14.972752,42.57,56.209999,50.439999,125.150002,171.289993,34.639999,28.83,15.93,32.549999,2.26,30.23,22.200001,421.779999,37.310001,42.34
5/1/2015,48.66,15.81,28.190001,537.900024,15.349682,42.509998,56.59,50.41,128.949997,173.669998,34.419998,29.129999,16.110001,33.419998,2.31,30.91,22.75,422.869995,37.509998,42.740002
5/4/2015,48.240002,15.78,28.25,540.780029,15.281562,42.040001,56.700001,50.52,128.699997,173.970001,34.529999,29.17,16.440001,33.43,2.31,31.15,22.610001,423.040009,37.91,43.279999
5/5/2015,47.599998,15.53,27.83,530.799988,15.059037,41.299999,57.16,50.09,125.800003,173.080002,33.720001,28.889999,16.35,32.639999,2.28,30.33,22.030001,421.190002,37.450001,42.900002
5/6/2015,46.279999,15.48,31.02,524.219971,14.75931,41.66,56.529999,49.639999,125.010002,170.050003,33.380001,28.969999,16.290001,32.220001,2.29,29.959999,22.1,419.100006,37.049999,42.939999
5/7/2015,46.700001,15.51,30.790001,530.700012,14.904633,43.869999,56.860001,49.73,125.260002,170.990005,33.369999,28.809999,16.24,32.240002,2.32,30.299999,22.49,426.880005,37.540001,43.310001
5/8/2015,47.75,15.67,30.799999,538.219971,15.17257,44.09,57.23,50.139999,127.620003,172.679993,33.689999,29.23,16.450001,32.799999,2.31,30.639999,20.83,433.690002,37.889999,43.41
5/11/2015,47.369999,15.65,30.02,535.700012,15.304269,43.599998,56.880001,49.799999,126.32,171.119995,33.490002,29.209999,16.49,32.689999,2.32,30.84,20.629999,432.850006,38.25,43.25
5/12/2015,47.349998,15.56,29.280001,529.039978,14.950046,43.84,56.18,49.619999,125.870003,170.550003,33.66,29.23,16.43,32.25,2.35,31.51,20.83,431.019989,37.720001,43.18
5/13/2015,47.630001,15.41,29.459999,529.619995,15.122616,44.400002,55.799999,49.73,126.010002,172.279999,33.900002,29.35,16.469999,32.639999,2.37,32,20.950001,426.869995,37.779999,43.27
5/14/2015,48.720001,15.27,30.290001,538.400024,15.304269,44.950001,54.610001,49.970001,128.949997,174.050003,34.130001,29.049999,16.52,32.970001,2.33,32.189999,21.290001,432.279999,38.139999,43.369999
5/15/2015,48.299999,15.48,29.99,533.849976,15.258856,44.75,55.689999,49.790001,128.770004,173.259995,34.330002,29.549999,16.35,32.990002,2.32,32.740002,21.299999,426,37.849998,43.09
5/18/2015,48.009998,15.58,30.52,532.299988,15.099909,44.360001,56.16,49.599998,130.190002,173.059998,34.869999,29.76,16.51,33.41,2.35,32.450001,21.27,425.23999,38.330002,43.470001
5/19/2015,47.580002,15.5,30.139999,537.359985,15.168029,40.98,55.98,49.549999,130.070007,173.479996,34.369999,29.74,16.77,33.150002,2.28,32.610001,21.040001,421.709991,38.689999,43.540001
5/20/2015,47.580002,15.3,29.92,539.27002,15.018166,42.790001,56.529999,49.689999,130.059998,173.759995,34.619999,29.620001,16.74,33.369999,2.32,32.169998,21.040001,423.859985,38.330002,43.619999
5/21/2015,47.419998,15.51,30.360001,542.51001,15.363306,43.68,57,49.900002,131.389999,173.339996,35.07,29.43,16.73,33.549999,2.28,31.809999,20.889999,431.630005,38.040001,43.639999
5/22/2015,46.900002,15.27,30.139999,540.109985,15.785649,43.490002,56.950001,49.610001,132.539993,172.220001,34.709999,29.26,16.75,33.450001,2.28,31.719999,20.860001,427.630005,38.169998,43.470001
